,CN,NL,KR,MY,DE,JP,US,RU,ZA,IN,PL,TW,ID,TR,LA,PK,VN,TH,SI,MX,AU,IT,BE,PH,CA,FR,BR,IL,CL,MA,BA,BG,SA,UA,LK,EG,AT,ES,UZ,KP,VE,IQ,FI,GR,DK,KZ,BD,IE,SG,CO,LT,GB,TN,EE,HU,SK,PT,DZ,ZM,LY,BW,CZ,RS,KH,AR,AZ,BY,NC,HR,PE,LV,AE,OM,NZ,KW,SY,RO,IR,SE,MN,QA,BH,GT,CU,NG,AM,GH,MK,JO,XK,CG,AO,TM,ZW,MM,KG,SD,NO,GE,CI,YE,TJ,MZ,LB,TT,CY,EC,RE,DO,MG,PA,AL,MU,GP,SS,KE,ME,SN,UY,BQ,CM,BO,DJ,HT,EH,TZ,NI,UG,CH,SV,GQ,MQ,GU,JM,PG,GN,CR,BN,IM,MT,ET,TD,BS,AS,HN,MD,ER,PS,BB,NE,SR,AW,BZ,PY,ML,KY,LR,RW,MR,GW,TL,TG,BF,GA,PF,BJ,AF,SL,GY,BM,CD,LC,GF,MF,MW,GM,FJ,TC,YT,ST,CV,GD,PW,FO,MP,WS,AG,SC,AQ,PM,KN,MV,LU,VC,GL,MH,GI,AI,TO,VU,SB,SO,CK,NP,MS,SZ,IS,FM,SH,DM,BT,KI,NR,KM,BI,TV,FK,CF,WF,LS,NU,LI,MC,AD,TK,GS
CN,0.99829213174,0.0,0.0077400108407,0.00258147504323,5.64820701759e-06,0.000192471359822,3.01607583453e-05,0.0,0.0,8.49327768716e-05,0.0,0.000233526738457,8.4223795921e-07,0.0,0.0,0.000697558551417,0.0,0.0,0.0,0.0,3.91447538509e-06,0.0,0.0,0.000630429356426,0.0,5.18303200591e-06,0.0,1.87151150033e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.63229963349e-06,0.0,0.0,0.0,0.0,0.00168686622026,1.6783596225e-07,0.0,0.0,0.0,0.0,0.0,0.000298953172624,0.0,0.00884673870933,0.0,0.0,8.34706646887e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368991203498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151000353976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45457418359e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00867508953718,0.0,1.72291829327e-05,0.0,0.0,0.0,2.05696212621e-05,0.0,0.0,0.0,0.0,0.0,0.00049681039282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000230158936469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,0.0,0.930414422675,0.0,0.0,0.00243436927752,3.00472139183e-05,1.74543620559e-05,0.0,3.35456470984e-05,0.0,0.0,0.0,7.97668360369e-07,0.0,0.0,0.0,4.56905196701e-05,0.0,0.0,0.0,5.28425347777e-05,2.16478368998e-06,0.0421804272193,5.17749922165e-06,0.0,0.000942328717617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000266438555878,0.00174396021421,0.0,0.0,0.0,4.30345284247e-05,0.000488587339507,9.5622057803e-05,8.01190164099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00265318876083,0.0,0.0,3.51259900848e-06,0.000161527109787,0.0,0.0,0.0,0.0,0.0,2.63029060333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56975473469e-05,0.0,0.0,0.0,0.0,0.0,1.89315488986e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32144025737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26775046356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000514728603568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72930154856e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,0.000587160580549,0.0,0.991270419767,0.0,0.0,0.000267807428159,0.0,0.0,0.0,5.60843344877e-06,0.0,1.25968450669e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32992197368e-05,0.0,0.0,6.07831131128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78540934722e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97235647077e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32435736511e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MY,7.51680105234e-05,0.0,0.0,0.989033135899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390401422602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42313602835e-05,0.0,0.0,0.0,0.0,5.85653334001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89645155084e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43171352415e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00167115264272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026006659488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,9.84587912782e-07,0.0140345159474,0.0,0.0,0.981571440926,3.83414135362e-05,2.30765544087e-08,0.0,0.000357820235716,2.49907650389e-05,0.00273452142809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000394445678146,0.00133748262152,0.0119684663728,0.0,0.0,0.00358099196406,0.0,0.0,0.00179548923577,0.0,0.0,0.00234202102018,0.0,0.0,0.0,0.0,0.0133335266269,0.00526974822764,0.0,0.0,0.0,0.0,0.00101026872388,0.00140890066486,0.00286629465373,0.0,0.0,0.0,0.0,0.00227348981731,0.0,0.00331586143317,0.0,0.0,0.000261621249585,0.000499101202523,8.39211598668e-05,0.0,0.0,0.000986595682552,0.0,0.00133726615145,0.0,0.0,0.0,0.0,0.000153431887938,0.0,0.0,0.00255460968201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000159666035523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71522848651e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00525584628007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JP,4.94106185521e-05,0.000255108818287,0.000906278073164,0.0,5.64648790532e-05,0.997646758355,1.26428492738e-05,2.24371502217e-06,0.0,5.750080471e-05,0.0,0.0,0.000861717978352,0.0,0.0,3.02668910043e-05,0.000166947372401,0.000180574288124,0.0,0.0,3.32458296473e-05,8.06457598516e-06,0.0,0.000115206959121,0.0,0.0,0.000110715666619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60001576224e-06,0.0,0.0,0.00155052596722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38311838771e-05,0.0,0.0,0.000604492569271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124511541643,0.0,0.0,0.0,0.0,0.0,0.00240087199135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000442282618035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000737216770863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01811058343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139308174052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00545675195731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,4.04740219142e-05,0.000774649369724,0.0,0.0,1.77648349097e-07,6.60883470585e-05,0.991313352965,1.25274088738e-06,0.0,0.000146687789418,0.00338587489795,3.39787579232e-05,0.0011159937937,0.000820125031791,0.0,0.00316965385354,0.0,8.4649197267e-06,0.0,0.0,0.000241459035752,0.00330000633458,0.0,0.00599205911805,0.0620036998184,0.000119911076265,0.00590850773212,0.00200750857762,0.000707402896018,0.0,0.0,4.78049436261e-05,2.46978854456e-05,0.0,2.01000880058e-06,0.0,0.0,1.27039775942e-05,0.0,0.0,0.0,0.0,0.0,2.13316031721e-06,0.0,0.0,0.00316560835943,0.000900817684943,0.0110596016584,0.00987920792678,0.0,0.00339462761188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000708231833013,0.0,0.0,0.0,0.0,0.00052413319277,0.0,0.0,0.0,0.00923517301818,0.0,0.0,0.0,0.0,0.0,2.38581927558e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00242666399887,0.00599455486088,0.0,0.0219894889639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040160410466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35715083969e-05,0.0,0.0,0.0,0.0,0.0,0.000296912031043,0.00165111436481,0.0,0.0,0.0,0.0,0.000780136843891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085173606365,0.0,0.0,0.0,0.0,0.0,0.0100292515422,0.0,0.0,0.102942455773,0.0,0.0,0.0,0.00372220827655,0.0,0.0,0.0,1.72244771406e-05,0.0,0.0,0.0,0.00187908347635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410680598597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015550916426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593437689037,0.250209438274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294436153449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU,0.0,0.0,0.0,0.0,0.0,1.93892986856e-06,2.07097915707e-07,0.992663354566,0.0,0.0,0.0,0.0,6.85648040676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30147542333e-06,9.1601716134e-06,2.36913193341e-05,0.0,0.0,8.79263302341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318433044172,3.23071414529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37417840514e-05,0.0,0.0,0.0,0.0,0.0,1.77036391606e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.39998369834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28772857705e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.20319268715e-06,0.0,0.0,0.0,0.0,0.0,0.000234566570189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039954252854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZA,0.0,5.63892705424e-05,0.0,0.0,0.000104331204243,0.0,0.0,0.0,0.996927873971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01413030812e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00276245354186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030742732944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000533192333359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140744559473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000124476055187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234155134155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,3.65736196858e-05,0.0,3.18360273778e-05,0.0,6.17345488171e-05,9.64522509698e-05,4.70708975243e-05,0.0,0.0,0.993567015989,0.0,7.46479707666e-06,0.000515727395033,0.0,0.0,0.000497313131306,0.0,0.000589368031182,0.0,0.0,0.000138069450292,2.51240846203e-05,0.0,0.000345524417887,0.0,5.47505608172e-07,0.000133965956609,0.0,0.0,0.0,0.0,7.96749060436e-05,0.0,0.0,0.0,0.0,0.0,4.80253105994e-06,0.0,0.0,0.0,0.0,0.0,3.55526719535e-06,0.0,0.0,0.00046201853951,0.0,0.0,0.0,0.0,0.000591290284072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150658965388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48143048497e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134069565575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163905070107,0.0,0.0,0.0,0.0,0.0,0.0,0.438585610214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
